Gaokao2023-Math-En pass@8: 0.7740 (298/385)
minervamath pass@8: 0.5772 (157/272)
MATH-500 pass@8: 0.8420 (421/500)
gsm8k pass@8: 0.9507 (1254/1319)
gsm8k Llama3.1-8B-PRM-Mistral-Data@8 mean: 0.9303 (1227/1319)
gsm8k Llama3.1-8B-PRM-Mistral-Data@8 min: 0.9303 (1227/1319)
gsm8k Llama3.1-8B-PRM-Mistral-Data@8 max: 0.9295 (1226/1319)
gsm8k Llama3.1-8B-PRM-Mistral-Data@8 product: 0.9348 (1233/1319)
gsm8k Llama3.1-8B-PRM-Mistral-Data@8 geom_mean: 0.9318 (1229/1319)
gsm8k Llama3.1-8B-PRM-Deepseek-Data@8 mean: 0.9371 (1236/1319)
gsm8k Llama3.1-8B-PRM-Deepseek-Data@8 min: 0.9363 (1235/1319)
gsm8k Llama3.1-8B-PRM-Deepseek-Data@8 max: 0.9143 (1206/1319)
gsm8k Llama3.1-8B-PRM-Deepseek-Data@8 product: 0.9378 (1237/1319)
gsm8k Llama3.1-8B-PRM-Deepseek-Data@8 geom_mean: 0.9371 (1236/1319)
gsm8k Llama3.1-8B-PRM-Deepseek-Data@8 sum: 0.9128 (1204/1319)
gsm8k math-shepherd-mistral-7b-prm@8 mean: 0.9318 (1229/1319)
gsm8k math-shepherd-mistral-7b-prm@8 min: 0.9310 (1228/1319)
gsm8k math-shepherd-mistral-7b-prm@8 max: 0.9212 (1215/1319)
gsm8k math-shepherd-mistral-7b-prm@8 product: 0.9348 (1233/1319)
gsm8k math-shepherd-mistral-7b-prm@8 geom_mean: 0.9310 (1228/1319)
gsm8k math-shepherd-mistral-7b-prm@8 sum: 0.9174 (1210/1319)
gsm8k EurusPRM-Stage1@8 mean: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage1@8 min: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage1@8 max: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage1@8 product: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage1@8 geom_mean: 0.0000 (0/1319)
gsm8k EurusPRM-Stage1@8 sum: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage2@8 mean: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage2@8 min: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage2@8 max: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage2@8 product: 0.9121 (1203/1319)
gsm8k EurusPRM-Stage2@8 geom_mean: 0.0000 (0/1319)
gsm8k EurusPRM-Stage2@8 sum: 0.9121 (1203/1319)
MATH-500 Llama3.1-8B-PRM-Deepseek-Data@8 mean: 0.7680 (384/500)
MATH-500 Llama3.1-8B-PRM-Deepseek-Data@8 min: 0.7500 (375/500)
MATH-500 Llama3.1-8B-PRM-Deepseek-Data@8 max: 0.7620 (381/500)
MATH-500 Llama3.1-8B-PRM-Deepseek-Data@8 product: 0.7780 (389/500)
MATH-500 Llama3.1-8B-PRM-Deepseek-Data@8 geom_mean: 0.7700 (385/500)
MATH-500 Llama3.1-8B-PRM-Deepseek-Data@8 sum: 0.7360 (368/500)
MATH-500 math-shepherd-mistral-7b-prm@8 mean: 0.7660 (383/500)
MATH-500 math-shepherd-mistral-7b-prm@8 min: 0.7580 (379/500)
MATH-500 math-shepherd-mistral-7b-prm@8 max: 0.7460 (373/500)
MATH-500 math-shepherd-mistral-7b-prm@8 product: 0.7540 (377/500)
MATH-500 math-shepherd-mistral-7b-prm@8 geom_mean: 0.7660 (383/500)
MATH-500 math-shepherd-mistral-7b-prm@8 sum: 0.7320 (366/500)
MATH-500 EurusPRM-Stage1@8 mean: 0.7360 (368/500)
MATH-500 EurusPRM-Stage1@8 min: 0.7360 (368/500)
MATH-500 EurusPRM-Stage1@8 max: 0.7360 (368/500)
MATH-500 EurusPRM-Stage1@8 product: 0.7360 (368/500)
MATH-500 EurusPRM-Stage1@8 geom_mean: 0.0000 (0/500)
MATH-500 EurusPRM-Stage1@8 sum: 0.7360 (368/500)
MATH-500 EurusPRM-Stage2@8 mean: 0.7360 (368/500)
MATH-500 EurusPRM-Stage2@8 min: 0.7360 (368/500)
MATH-500 EurusPRM-Stage2@8 max: 0.7360 (368/500)
MATH-500 EurusPRM-Stage2@8 product: 0.7360 (368/500)
MATH-500 EurusPRM-Stage2@8 geom_mean: 0.0000 (0/500)
MATH-500 EurusPRM-Stage2@8 sum: 0.7360 (368/500)
Gaokao2023-Math-En Llama3.1-8B-PRM-Deepseek-Data@8 mean: 0.6831 (263/385)
Gaokao2023-Math-En Llama3.1-8B-PRM-Deepseek-Data@8 min: 0.6857 (264/385)
Gaokao2023-Math-En Llama3.1-8B-PRM-Deepseek-Data@8 max: 0.6649 (256/385)
Gaokao2023-Math-En Llama3.1-8B-PRM-Deepseek-Data@8 product: 0.7065 (272/385)
Gaokao2023-Math-En Llama3.1-8B-PRM-Deepseek-Data@8 geom_mean: 0.6805 (262/385)
Gaokao2023-Math-En Llama3.1-8B-PRM-Deepseek-Data@8 sum: 0.6623 (255/385)
Gaokao2023-Math-En math-shepherd-mistral-7b-prm@8 mean: 0.6701 (258/385)
Gaokao2023-Math-En math-shepherd-mistral-7b-prm@8 min: 0.6727 (259/385)
Gaokao2023-Math-En math-shepherd-mistral-7b-prm@8 max: 0.6675 (257/385)
Gaokao2023-Math-En math-shepherd-mistral-7b-prm@8 product: 0.6753 (260/385)
Gaokao2023-Math-En math-shepherd-mistral-7b-prm@8 geom_mean: 0.6727 (259/385)
Gaokao2023-Math-En math-shepherd-mistral-7b-prm@8 sum: 0.6753 (260/385)
Gaokao2023-Math-En EurusPRM-Stage1@8 mean: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage1@8 min: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage1@8 max: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage1@8 product: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage1@8 geom_mean: 0.0000 (0/385)
Gaokao2023-Math-En EurusPRM-Stage1@8 sum: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage2@8 mean: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage2@8 min: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage2@8 max: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage2@8 product: 0.6649 (256/385)
Gaokao2023-Math-En EurusPRM-Stage2@8 geom_mean: 0.0000 (0/385)
Gaokao2023-Math-En EurusPRM-Stage2@8 sum: 0.6649 (256/385)
minervamath Llama3.1-8B-PRM-Deepseek-Data@8 mean: 0.4485 (122/272)
minervamath Llama3.1-8B-PRM-Deepseek-Data@8 min: 0.4301 (117/272)
minervamath Llama3.1-8B-PRM-Deepseek-Data@8 max: 0.4375 (119/272)
minervamath Llama3.1-8B-PRM-Deepseek-Data@8 product: 0.4559 (124/272)
minervamath Llama3.1-8B-PRM-Deepseek-Data@8 geom_mean: 0.4449 (121/272)
minervamath Llama3.1-8B-PRM-Deepseek-Data@8 sum: 0.4154 (113/272)
minervamath math-shepherd-mistral-7b-prm@8 mean: 0.4485 (122/272)
minervamath math-shepherd-mistral-7b-prm@8 min: 0.4301 (117/272)
minervamath math-shepherd-mistral-7b-prm@8 max: 0.4007 (109/272)
minervamath math-shepherd-mistral-7b-prm@8 product: 0.4485 (122/272)
minervamath math-shepherd-mistral-7b-prm@8 geom_mean: 0.4522 (123/272)
minervamath math-shepherd-mistral-7b-prm@8 sum: 0.4191 (114/272)
minervamath EurusPRM-Stage1@8 mean: 0.4154 (113/272)
minervamath EurusPRM-Stage1@8 min: 0.4154 (113/272)
minervamath EurusPRM-Stage1@8 max: 0.4154 (113/272)
minervamath EurusPRM-Stage1@8 product: 0.4154 (113/272)
minervamath EurusPRM-Stage1@8 geom_mean: 0.0000 (0/272)
minervamath EurusPRM-Stage1@8 sum: 0.4154 (113/272)
minervamath EurusPRM-Stage2@8 mean: 0.4154 (113/272)
minervamath EurusPRM-Stage2@8 min: 0.4154 (113/272)
minervamath EurusPRM-Stage2@8 max: 0.4154 (113/272)
minervamath EurusPRM-Stage2@8 product: 0.4154 (113/272)
minervamath EurusPRM-Stage2@8 geom_mean: 0.0000 (0/272)
minervamath EurusPRM-Stage2@8 sum: 0.4154 (113/272)
